tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,8239,0,live,USP9X,"DFFRX, FAF, FAM, MRX99, MRXS99F",ubiquitin specific peptidase 9 X-linked,"probable ubiquitin carboxyl-terminal hydrolase FAF-X|Drosophila fat facets related, X-linked|deubiquitinating enzyme FAF-X|fat facets in mammals|fat facets protein related, X-linked|hFAM|ubiquitin specific protease 9, X chromosome (fat facets-like Drosophila)|ubiquitin thioesterase FAF-X|ubiquitin thiolesterase FAF-X|ubiquitin-specific processing protease FAF-X|ubiquitin-specific protease 9, X chromosome",Xp11.4,X,NC_000023.11,41085420,41236579,plus,45,300072
9606,Homo sapiens,4172,0,live,MCM3,"HCC5, P1-MCM3, P1.h, RLFB",minichromosome maintenance complex component 3,"DNA replication licensing factor MCM3|DNA polymerase alpha holoenzyme-associated protein P1|DNA replication factor MCM3|MCM3 minichromosome maintenance deficient 3|RLF subunit beta|cervical cancer proto-oncogene 5|hRlf beta subunit|minichromosome maintenance deficient 3|p102|replication licensing factor, beta subunit",6p12.2,6,NC_000006.12,52264015,52284742,minus,20,602693
9606,Homo sapiens,3694,0,live,ITGB6,AI1H,integrin subunit beta 6,"integrin beta-6|integrin, beta 6",2q24.2,2,NC_000002.12,160099666,160200313,minus,15,147558
9606,Homo sapiens,6428,0,live,SRSF3,"SFRS3, SRp20",serine and arginine rich splicing factor 3,"serine/arginine-rich splicing factor 3|epididymis secretory sperm binding protein|pre-mRNA splicing factor SRp20|pre-mRNA-splicing factor SRP20|splicing factor, arginine/serine-rich 3|splicing factor, arginine/serine-rich, 20-kD",6p21.31-p21.2,6,NC_000006.12,36594313,36605600,plus,7,603364
9606,Homo sapiens,23657,0,live,SLC7A11,"CCBR1, xCT",solute carrier family 7 member 11,"cystine/glutamate transporter|amino acid transport system xc-|calcium channel blocker resistance protein CCBR1|solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11|solute carrier family 7, (cationic amino acid transporter, y system) member 11",4q28.3,4,NC_000004.12,138164097,138242349,minus,14,607933
9606,Homo sapiens,442904,0,live,MIR335,"MIRN335, hsa-mir-335, miRNA335, mir-335",microRNA 335,,7q32.2,7,NC_000007.14,130496111,130496204,plus,1,611768
9606,Homo sapiens,3549,0,live,IHH,"BDA1, HHG2",Indian hedgehog signaling molecule,indian hedgehog protein|Indian hedgehog homolog,2q35,2,NC_000002.12,219054424,219060921,minus,3,600726
9606,Homo sapiens,407053,0,live,MIR96,"DFNA50, MIRN96, hsa-mir-96, miR-96, miRNA96",microRNA 96,,7q32.2,7,NC_000007.14,129774692,129774769,minus,1,611606
9606,Homo sapiens,4919,0,live,ROR1,"NTRKR1, dJ537F10.1",receptor tyrosine kinase like orphan receptor 1,"inactive tyrosine-protein kinase transmembrane receptor ROR1|neurotrophic tyrosine kinase, receptor-related 1",1p31.3,1,NC_000001.11,63774017,64181498,plus,12,602336
9606,Homo sapiens,2538,0,live,G6PC,"G6PC1, G6PT, G6Pase, GSD1, GSD1a",glucose-6-phosphatase catalytic subunit,glucose-6-phosphatase|G-6-Pase|G6Pase-alpha|glucose-6-phosphatase alpha,17q21.31,17,NC_000017.11,42900799,42914438,plus,5,613742
9606,Homo sapiens,6009,0,live,RHEB,RHEB2,"Ras homolog, mTORC1 binding",GTP-binding protein Rheb|Ras homolog enriched in brain 2,7q36.1,7,NC_000007.14,151466012,151519895,minus,10,601293
9606,Homo sapiens,4211,0,live,MEIS1,,Meis homeobox 1,"homeobox protein Meis1|Meis1, myeloid ecotropic viral integration site 1 homolog|WUGSC:H_NH0444B04.1|leukemogenic homolog protein",2p14,2,NC_000002.12,66435125,66573869,plus,13,601739
9606,Homo sapiens,407019,0,live,MIR27B,"MIR-27b, MIRN27B, miRNA27B",microRNA 27b,hsa-mir-27b,9q22.32,9,NC_000009.12,95085445,95085541,plus,1,610636
9606,Homo sapiens,10516,0,live,FBLN5,"ADCL2, ARCL1A, ARMD3, DANCE, EVEC, FIBL-5, HNARMD, UP50",fibulin 5,fibulin-5|developmental arteries and neural crest EGF-like protein|embryonic vascular EGF-like repeat-containing protein|testis tissue sperm-binding protein Li 75n|urine p50 protein,14q32.12,14,NC_000014.9,91869411,91947702,minus,14,604580
9606,Homo sapiens,3782,0,live,KCNN3,"KCa2.3, SK3, SKCA3, ZLS3, hSK3",potassium calcium-activated channel subfamily N member 3,"small conductance calcium-activated potassium channel protein 3|SKCa 3|potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 3|potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3|small conductance calcium-activated potassium channel 3",1q21.3,1,NC_000001.11,154697455,154870281,minus,11,602983
9606,Homo sapiens,10457,0,live,GPNMB,"HGFIN, NMB, PLCA3",glycoprotein nmb,transmembrane glycoprotein NMB|glycoprotein (transmembrane) nmb|glycoprotein nmb-like protein|glycoprotein nonmetastatic melanoma protein B|hematopoietic growth factor inducible neurokinin-1|hematopoietic growth factor inducible neurokinin-1 type|osteoactivin|transmembrane glycoprotein HGFIN,7p15.3,7,NC_000007.14,23246766,23275110,plus,12,604368
9606,Homo sapiens,3908,0,live,LAMA2,"LAMM, MDC1A",laminin subunit alpha 2,"laminin subunit alpha-2|laminin M chain|laminin, alpha 2|laminin-12 subunit alpha|laminin-2 subunit alpha|laminin-4 subunit alpha|merosin heavy chain|mutant laminin subunit alpha 2",6q22.33,6,NC_000006.12,128883138,129516566,plus,69,156225
9606,Homo sapiens,5209,0,live,PFKFB3,"IPFK2, PFK2, iPFK-2","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3|6-phosphofructo-2-kinase/ fructose-2,6-bisphosphatase|6PF-2-K/Fru-2,6-P2ase 3|6PF-2-K/Fru-2,6-P2ase brain/placenta-type isozyme|PFK/FBPase 3|fructose-6-phosphate,2-kinase/fructose-2, 6-bisphosphatase|inducible 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase|renal carcinoma antigen NY-REN-56",10p15.1,10,NC_000010.11,6144918,6254648,plus,20,605319
9606,Homo sapiens,10963,0,live,STIP1,"HEL-S-94n, HOP, IEF-SSP-3521, P60, STI1, STI1L",stress induced phosphoprotein 1,stress-induced-phosphoprotein 1|Hsp70/Hsp90-organizing protein|NY-REN-11 antigen|epididymis secretory sperm binding protein Li 94n|hsc70/Hsp90-organizing protein|renal carcinoma antigen NY-REN-11|transformation-sensitive protein IEF SSP 3521,11q13.1,11,NC_000011.10,64185272,64204548,plus,15,605063
9606,Homo sapiens,865,0,live,CBFB,PEBP2B,core-binding factor subunit beta,"core-binding factor subunit beta|CBF-beta|PEA2-beta|PEBP2-beta|SL3-3 enhancer factor 1 beta subunit|SL3-3 enhancer factor 1 subunit beta|SL3/AKV core-binding factor beta subunit|core-binding factor beta subunit|polyomavirus enhancer binding protein 2, beta subunit",16q22.1,16,NC_000016.10,67029149,67101058,plus,6,121360
9606,Homo sapiens,3098,0,live,HK1,"HK-ta, HK1-tb, HK1-tc, HKD, HKI, HMSNR, HXK1, NEDVIBA, RP79, hexokinase, HK1",hexokinase 1,hexokinase-1|brain form hexokinase|glycolytic enzyme|hexokinase IR|hexokinase type I|hexokinase-A,10q22.1,10,NC_000010.11,69269991,69401882,plus,29,142600
9606,Homo sapiens,26354,0,live,GNL3,"C77032, E2IG3, NNP47, NS",G protein nucleolar 3,guanine nucleotide-binding protein-like 3|E2-induced gene 3 protein|estradiol-induced nucleotide binding protein|guanine nucleotide binding protein-like 3 (nucleolar)|novel nucleolar protein 47|nucleolar GTP-binding protein 3|nucleostemin,3p21.1,3,NC_000003.12,52685920,52694497,plus,15,608011
9606,Homo sapiens,10507,0,live,SEMA4D,"A8, BB18, C9orf164, CD100, COLL4, GR3, M-sema-G, SEMAJ, coll-4",semaphorin 4D,"semaphorin-4D|sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D|sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, 4D",9q22.2,9,NC_000009.12,89360787,89498113,minus,30,601866
9606,Homo sapiens,4060,0,live,LUM,"LDC, SLRR2D",lumican,lumican|KSPG lumican|epididymis secretory sperm binding protein|keratan sulfate proteoglycan lumican|lumican proteoglycan,12q21.33,12,NC_000012.12,91102629,91111494,minus,3,600616
9606,Homo sapiens,407037,0,live,MIR320A,"MIRN320, MIRN320A, hsa-mir-320a, mir-320a",microRNA 320a,hsa-mir-320|microRNA 320,8p21.3,8,NC_000008.11,22244966,22245037,minus,1,614112
9606,Homo sapiens,6303,0,live,SAT1,"DC21, KFSD, KFSDX, SAT, SSAT, SSAT-1",spermidine/spermine N1-acetyltransferase 1,diamine acetyltransferase 1|diamine N-acetyltransferase 1|epididymis secretory sperm binding protein|polyamine N-acetyltransferase 1|putrescine acetyltransferase|spermidine/spermine N1-acetyltransferase alpha,Xp22.11,X,NC_000023.11,23783158,23786223,plus,7,313020
9606,Homo sapiens,29979,0,live,UBQLN1,"DA41, DSK2, PLIC-1, UBQN, XDRP1",ubiquilin 1,ubiquilin-1|hPLIC-1|protein linking IAP with cytoskeleton 1|testicular tissue protein Li 219,9q21.2-q21.3,9,NC_000009.12,83659968,83707979,minus,12,605046
9606,Homo sapiens,406919,0,live,MIR130A,"MIRN130A, miRNA130A, mir-130a",microRNA 130a,hsa-mir-130a,11q12.1,11,NC_000011.10,57641198,57641286,plus,1,610175
9606,Homo sapiens,2525,0,live,FUT3,"CD174, FT3B, FucT-III, LE, Les",fucosyltransferase 3 (Lewis blood group),"galactoside 3(4)-L-fucosyltransferase|Lewis FT|alpha-(1,3/1,4)-fucosyltransferase|blood group Lewis alpha-4-fucosyltransferase|fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group)|fucosyltransferase III",19p13.3,19,NC_000019.10,5842888,5851449,minus,5,111100
9606,Homo sapiens,8661,0,live,EIF3A,"EIF3, EIF3S10, P167, TIF32, eIF3-p170, eIF3-theta, p180, p185",eukaryotic translation initiation factor 3 subunit A,"eukaryotic translation initiation factor 3 subunit A|EIF3, p180 subunit|centrosomin homolog|cytoplasmic protein p167|eIF-3-theta|eIF3 p167|eIF3 p180|eIF3 p185|eukaryotic translation initiation factor 3 subunit 10|eukaryotic translation initiation factor 3, subunit 10 (theta, 150/170kD)|eukaryotic translation initiation factor 3, subunit 10 (theta, 170kD)|eukaryotic translation initiation factor 3, subunit 10 theta, 150/170kDa|eukaryotic translation initiation factor 3, subunit 10, 170kD",10q26.11,10,NC_000010.11,119033670,119080817,minus,22,602039
9606,Homo sapiens,3964,0,live,LGALS8,"Gal-8, PCTA-1, PCTA1, Po66-CBP",galectin 8,"galectin-8|Po66 carbohydrate binding protein|galectin-8g|lectin, galactoside-binding, soluble, 8|po66 carbohydrate-binding protein|prostate carcinoma tumor antigen 1",1q43,1,NC_000001.11,236518214,236552981,plus,15,606099
9606,Homo sapiens,406943,0,live,MIR152,"MIRN152, mir-152",microRNA 152,hsa-mir-152,17q21.32,17,NC_000017.11,48037161,48037247,minus,1,613788
9606,Homo sapiens,3598,0,live,IL13RA2,"CD213A2, CT19, IL-13R, IL13BP",interleukin 13 receptor subunit alpha 2,"interleukin-13 receptor subunit alpha-2|IL-13 receptor subunit alpha-2|IL-13R subunit alpha-2|IL-13R-alpha-2|IL-13RA2|cancer/testis antigen 19|interleukin 13 binding protein|interleukin 13 receptor alpha 2 chain|interleukin 13 receptor, alpha 2",Xq23,X,NC_000023.11,115003982,115017616,minus,10,300130
9606,Homo sapiens,23326,0,live,USP22,USP3L,ubiquitin specific peptidase 22,ubiquitin carboxyl-terminal hydrolase 22|deubiquitinating enzyme 22|ubiquitin specific protease 22|ubiquitin thioesterase 22|ubiquitin thiolesterase 22|ubiquitin-specific processing protease 22,17p11.2,17,NC_000017.11,20999596,21043409,minus,14,612116
9606,Homo sapiens,5325,0,live,PLAGL1,"LOT1, ZAC, ZAC1",PLAG1 like zinc finger 1,zinc finger protein PLAGL1|PLAG-like 1|lost on transformation 1|pleiomorphic adenoma gene-like 1|tumor suppressor ZAC,6q24.2,6,NC_000006.12,143940300,144064599,minus,12,603044
9606,Homo sapiens,4437,0,live,MSH3,"DUP, FAP4, MRP1",mutS homolog 3,DNA mismatch repair protein Msh3|divergent upstream protein|epididymis secretory sperm binding protein|hMSH3|mismatch repair protein 1,5q14.1,5,NC_000005.10,80654652,80876815,plus,24,600887
9606,Homo sapiens,8379,0,live,MAD1L1,"MAD1, PIG9, TP53I9, TXBP181",mitotic arrest deficient 1 like 1,"mitotic spindle assembly checkpoint protein MAD1|MAD1 mitotic arrest deficient like 1|MAD1-like protein 1|mitotic arrest deficient 1-like protein 1|mitotic checkpoint MAD1 protein homolog|mitotic-arrest deficient 1, yeast, homolog-like 1|tax-binding protein 181|tumor protein p53 inducible protein 9",7p22.3,7,NC_000007.14,1815795,2232945,minus,21,602686
9606,Homo sapiens,406929,0,live,MIR138-1,"MIRN138-1, mir-138-1",microRNA 138-1,hsa-mir-138-1,3p21.32,3,NC_000003.12,44114212,44114310,plus,1,613394
9606,Homo sapiens,7155,0,live,TOP2B,"TOPIIB, top2beta",DNA topoisomerase II beta,"DNA topoisomerase 2-beta|DNA topoisomerase II, 180 kD|DNA topoisomerase II, beta isozyme|U937 associated antigen|antigen MLAA-44|topo II beta|topoisomerase (DNA) II beta 180kDa|topoisomerase II beta|topoisomerase IIb",3p24.2,3,NC_000003.12,25597905,25664891,minus,36,126431
9606,Homo sapiens,494327,0,live,MIR378A,"MIR378, MIRN378, hsa-mir-378, hsa-mir-378a, miRNA378",microRNA 378a,microRNA 378,5q32,5,NC_000005.10,149732825,149732890,plus,1,611957
9606,Homo sapiens,64083,0,live,GOLPH3,"GOPP1, GPP34, MIDAS, Vps74",golgi phosphoprotein 3,"Golgi phosphoprotein 3|coat protein GPP34|coat-protein|golgi peripheral membrane protein 1, 34 kDa|golgi protein|golgi-associated protein|mitochondrial DNA absence factor",5p13.3,5,NC_000005.10,32124711,32174319,minus,6,612207
9606,Homo sapiens,4052,0,live,LTBP1,,latent transforming growth factor beta binding protein 1,latent-transforming growth factor beta-binding protein 1|LTBP-1|TGF-beta1-BP-1|transforming growth factor beta-1-binding protein 1,2p22.3,2,NC_000002.12,32902129,33399509,plus,38,150390
9606,Homo sapiens,7169,0,live,TPM2,"AMCD1, DA1, DA2B, DA2B4, HEL-S-273, NEM4, TMSB",tropomyosin 2,tropomyosin beta chain|epididymis secretory protein Li 273|nemaline myopathy type 4|tropomyosin 2 (beta),9p13.3,9,NC_000009.12,35681993,35690056,minus,11,190990
9606,Homo sapiens,574452,0,live,MIR494,"MIRN494, hsa-mir-494, mir-494",microRNA 494,,14q32.31,14,NC_000014.9,101029634,101029714,plus,1,616036
9606,Homo sapiens,406884,0,live,MIRLET7B,"LET7B, MIRNLET7B, hsa-let-7b, let-7b",microRNA let-7b,,22q13.31,22,NC_000022.11,46113686,46113768,plus,1,611249
9606,Homo sapiens,407011,0,live,MIR23B,"MIRN23B, hsa-mir-23b, miRNA23B, mir-23b",microRNA 23b,,9q22.32,9,NC_000009.12,95085208,95085304,plus,1,610723
9606,Homo sapiens,8204,0,live,NRIP1,"CAKUT3, RIP140",nuclear receptor interacting protein 1,nuclear receptor-interacting protein 1|nuclear factor RIP140|receptor-interacting protein 140,21q11.2-q21.1,21,NC_000021.9,14961235,15065903,minus,10,602490
9606,Homo sapiens,3284,0,live,HSD3B2,"HSD3B, HSDB, SDR11E2","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2","3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2|3 beta-HSD type II|3 beta-hydroxysteroid dehydrogenase type II, delta 5-delta 4-isomerase type II, 3 beta-HSD type II|3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type II|3-beta-HSD II|3-beta-HSD adrenal and gonadal type|3-beta-hydroxy-5-ene steroid dehydrogenase|3-beta-hydroxy-Delta(5)-steroid dehydrogenase|delta 5-delta 4-isomerase type II|progesterone reductase|short chain dehydrogenase/reductase family 11E, member 2",1p12,1,NC_000001.11,119414931,119423039,plus,5,613890
9606,Homo sapiens,658,0,live,BMPR1B,"ALK-6, ALK6, AMDD, BDA1D, BDA2, CDw293",bone morphogenetic protein receptor type 1B,"bone morphogenetic protein receptor type-1B|BMP type-1B receptor|BMPR-1B|activin receptor-like kinase 6|bone morphogenetic protein receptor, type IB|serine/threonine receptor kinase",4q22.3,4,NC_000004.12,94757955,95158453,plus,19,603248
9606,Homo sapiens,113235,0,live,SLC46A1,"G21, HCP1, PCFT",solute carrier family 46 member 1,"proton-coupled folate transporter|heme carrier protein 1|solute carrier family 46 (folate transporter), member 1",17q11.2,17,NC_000017.11,28394642,28406630,minus,6,611672
9606,Homo sapiens,5609,0,live,MAP2K7,"JNKK2, MAPKK7, MEK, MEK 7, MKK7, PRKMK7, SAPKK-4, SAPKK4",mitogen-activated protein kinase kinase 7,dual specificity mitogen-activated protein kinase kinase 7|JNK-activating kinase 2|MAP kinase kinase 7|MAPK/ERK kinase 7|SAPK kinase 4|c-Jun N-terminal kinase kinase 2|stress-activated protein kinase kinase 4,19p13.2,19,NC_000019.10,7903785,7914478,plus,12,603014
9606,Homo sapiens,406922,0,live,MIR133A1,"MIRN133A1, mir-133a-1",microRNA 133a-1,hsa-mir-133a-1,18q11.2,18,NC_000018.10,21825698,21825785,minus,1,610254
9606,Homo sapiens,8658,0,live,TNKS,"ARTD5, PARP-5a, PARP5A, PARPL, TIN1, TINF11, pART5, TNKS",tankyrase,"poly [ADP-ribose] polymerase tankyrase-1|ADP-ribosyltransferase diphtheria toxin-like 5|TANK1|TNKS-1|TRF1-interacting ankyrin-related ADP-ribose polymerase 1|poly [ADP-ribose] polymerase 5A|protein poly-ADP-ribosyltransferase tankyrase-1|tankyrase I|tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase|tankyrase-1",8p23.1,8,NC_000008.11,9555230,9782346,plus,29,603303
9606,Homo sapiens,250,0,live,ALPP,"ALP, ALPI, IAP, PALP, PLAP, PLAP-1","alkaline phosphatase, placental","alkaline phosphatase, placental type|Intestinal alkaline phosphatase|Intestinal-type alkaline phosphatase|alkaline phosphatase Regan isozyme|alkaline phosphomonoesterase|glycerophosphatase|placental alkaline phosphatase 1",2q37.1,2,NC_000002.12,232378751,232382889,plus,11,171800
9606,Homo sapiens,2752,0,live,GLUL,"GLNS, GS, PIG43, PIG59",glutamate-ammonia ligase,glutamine synthetase|cell proliferation-inducing protein 59|glutamate decarboxylase|glutamine synthase|palmitoyltransferase GLUL|proliferation-inducing protein 43,1q25.3,1,NC_000001.11,182378093,182392206,minus,9,138290
9606,Homo sapiens,407043,0,live,MIR7-1,"MIRN7-1, hsa-mir-7-1, mir-7-1",microRNA 7-1,miR-7-5p,9q21.32,9,NC_000009.12,83969748,83969857,minus,1,615239
9606,Homo sapiens,2658,0,live,GDF2,"BMP-9, BMP9, HHT5",growth differentiation factor 2,growth/differentiation factor 2|bone morphogenetic protein 9,10q11.22,10,NC_000010.11,47322454,47327588,plus,2,605120
9606,Homo sapiens,47,0,live,ACLY,"ACL, ATPCL, CLATP",ATP citrate lyase,ATP-citrate synthase|ATP-citrate (pro-S-)-lyase|citrate cleavage enzyme,17q21.2,17,NC_000017.11,41866916,41930542,minus,30,108728
9606,Homo sapiens,4899,0,live,NRF1,ALPHA-PAL,nuclear respiratory factor 1,nuclear respiratory factor 1|alpha palindromic-binding protein,7q32.2,7,NC_000007.14,129611720,129757082,plus,13,600879
9606,Homo sapiens,100507056,0,live,CCAT1,"CARLO5, CARLo-5, onco-lncRNA-40",colon cancer associated transcript 1,colon cancer associated transcript 1 (non-protein coding),8q24.21,8,NC_000008.11,127207382,127219268,minus,2,617705
9606,Homo sapiens,2171,0,live,FABP5,"E-FABP, EFABP, KFABP, PA-FABP, PAFABP",fatty acid binding protein 5,fatty acid-binding protein 5|epidermal-type fatty acid-binding protein|fatty acid binding protein 5 (psoriasis-associated)|psoriasis-associated fatty acid-binding protein homolog,8q21.13,8,NC_000008.11,81280536,81284775,plus,4,605168
